timestamp,loop_execution_time_ms,loop_period_ms,jitter_ms,cpu_percent,memory_percent,deadline_miss,position_error_m,covariance_trace
2026-06-20T20:35:26.611629+00:00,34.41639999800827,,,5.7,82.2,False,0.2078190937227154,3.9952281279307393
2026-06-20T20:35:26.720026+00:00,33.53349999815691,108.02269999112468,8.022699991124682,8.8,82.2,False,0.08555046432779086,4.6319458456435925
2026-06-20T20:35:26.813416+00:00,32.87840000120923,93.42210000613704,6.577899993862957,8.0,82.2,False,0.18706849930414834,5.350459366642031
2026-06-20T20:35:26.922524+00:00,31.338300002971664,109.10299999522977,9.102999995229766,7.7,82.2,False,0.11635036231382755,5.946428394487894
2026-06-20T20:35:27.015214+00:00,31.2359999952605,92.71940001053736,7.280599989462644,3.3,82.2,False,0.169986635260916,6.3163846249152975
2026-06-20T20:35:27.126297+00:00,31.720600003609434,110.91389998910017,10.913899989100173,5.6,82.2,False,0.031740738273484455,6.449596952357916
2026-06-20T20:35:27.219989+00:00,31.287799996789545,93.82170000753831,6.178299992461689,6.7,82.2,False,0.07950947287769235,6.394721734803156
2026-06-20T20:35:27.314932+00:00,34.646000000066124,94.83039999031462,5.169600009685382,7.0,82.2,False,0.13628784862233997,6.260549316364346
2026-06-20T20:35:27.424020+00:00,28.343199999653734,109.08290000224952,9.082900002249517,4.1,82.2,False,0.026861603500600607,6.05884389318145
2026-06-20T20:35:27.516973+00:00,29.836499990778975,93.02660000685137,6.973399993148632,6.0,82.3,False,0.10806291435783869,5.885134920210863
2026-06-20T20:35:27.626852+00:00,31.060999986948445,109.80750000453554,9.807500004535541,2.8,82.2,False,0.06281946984912609,5.81008375655424
2026-06-20T20:35:27.723044+00:00,29.1399999987334,96.23999999894295,3.760000001057051,13.0,82.2,False,0.07017770419811234,5.707278627262733
2026-06-20T20:35:27.816906+00:00,31.451400005607866,93.92309999384452,6.076900006155483,2.4,82.2,False,0.11855951306980383,5.6645171664953295
2026-06-20T20:35:27.917674+00:00,32.216100007644854,100.74759999406524,0.74759999406524,4.2,82.3,False,0.28038903472132437,5.650215286959076
2026-06-20T20:35:28.026997+00:00,32.122899996466,109.34030001226347,9.34030001226347,4.8,82.3,False,0.08090332820713543,5.567141943667502
2026-06-20T20:35:28.120328+00:00,31.497700008912943,93.31879999081139,6.681200009188615,7.9,82.3,False,0.18388744590662173,5.519702709398339
2026-06-20T20:35:28.214716+00:00,32.038299992564134,94.29920000548009,5.700799994519912,1.3,82.3,False,0.2701926651904897,5.454181625832354
2026-06-20T20:35:28.324785+00:00,29.19349999865517,110.15700000280049,10.157000002800487,18.7,82.3,False,0.22604650527109604,5.429486146137936
2026-06-20T20:35:28.419333+00:00,31.750199996167794,94.46949999255594,5.530500007444061,7.4,82.3,False,0.07294264525421351,5.443350318884315
2026-06-20T20:35:28.513940+00:00,32.12770000391174,94.71069999563042,5.289300004369579,2.6,82.3,False,0.16421415217736948,5.420967656174901
2026-06-20T20:35:28.626537+00:00,31.794200011063367,112.6086000003852,12.608600000385195,2.0,82.3,False,0.07097908177583417,5.386780181406078
2026-06-20T20:35:28.720217+00:00,32.50349999871105,93.63620000658557,6.363799993414432,3.5,82.3,False,0.20998494993554823,5.36306464160083
2026-06-20T20:35:28.814773+00:00,31.949900003382936,94.53349999967031,5.466500000329688,8.8,82.3,False,0.18949606333899652,5.362242510796614
2026-06-20T20:35:28.924777+00:00,30.312799994135275,110.02520000329241,10.025200003292412,12.0,82.3,False,0.04436156104657546,5.315522823464024
2026-06-20T20:35:29.014648+00:00,31.952699995599687,89.858399995137,10.141600004862994,2.5,82.3,False,0.05181545445132115,5.3143924061180225
2026-06-20T20:35:29.116818+00:00,33.03880000021309,102.17139999440406,2.171399994404055,3.5,82.3,False,0.04123509968342075,5.3276282617111255
2026-06-20T20:35:29.225331+00:00,30.471400008536875,108.57250000117347,8.572500001173466,11.6,82.4,False,0.02926355755254728,5.2813657581225355
2026-06-20T20:35:29.317930+00:00,29.34079999977257,92.57170000637416,7.428299993625842,7.1,82.4,False,0.00862500770690376,5.257831767246696
2026-06-20T20:35:29.424146+00:00,35.78580000612419,106.20829999970738,6.2082999997073784,8.5,82.4,False,0.08457717403425696,5.236335808649295
2026-06-20T20:35:29.517711+00:00,33.861999996588565,93.54430000530556,6.455699994694442,21.3,82.4,False,0.1693239739627899,5.224319449081693
2026-06-20T20:35:29.627164+00:00,32.867200003238395,109.52279999037273,9.522799990372732,11.3,82.4,False,0.275896087370206,5.208731769422053
2026-06-20T20:35:29.726552+00:00,31.499600008828565,99.32819999812637,0.6718000018736348,6.8,82.4,False,0.18925519326098322,5.208921684588377
2026-06-20T20:35:29.820909+00:00,32.43569999176543,94.39540001039859,5.604599989601411,8.3,82.4,False,0.18345187898241286,5.205140004780191
2026-06-20T20:35:29.913873+00:00,31.68700000969693,92.92919999279547,7.070800007204525,11.4,82.4,False,0.1667774444938899,5.200563264540864
2026-06-20T20:35:30.023032+00:00,33.35209999931976,109.10110000986606,9.101100009866059,9.9,82.4,False,0.2111242454566533,5.2058063584841685
2026-06-20T20:35:30.117401+00:00,31.37050000077579,94.39289999136236,5.607100008637644,23.8,82.4,False,0.26751797608130734,5.2059049896346545
2026-06-20T20:35:30.226726+00:00,33.832400004030205,109.40580000169575,9.405800001695752,4.0,82.4,False,0.2772579743226677,5.192945923609687
2026-06-20T20:35:30.321102+00:00,33.25609999592416,94.38100000261329,5.618999997386709,5.2,82.4,False,0.173789372579852,5.193959072607998
2026-06-20T20:35:30.414934+00:00,69.64410000364296,93.7019999983022,6.298000001697801,15.4,82.5,False,0.27280342308927275,5.202011741897526
2026-06-20T20:35:30.515258+00:00,85.55550000164658,100.47550000308547,0.4755000030854717,6.6,82.5,False,0.22932550381561995,5.181184216149521
2026-06-20T20:35:30.624867+00:00,86.98990000993945,109.47919999307487,9.479199993074872,18.0,82.5,False,0.20546231349842325,5.182116460706167
2026-06-20T20:35:30.712510+00:00,88.0475000012666,87.65440000570379,12.345599994296208,21.2,82.5,False,0.2014626506454482,5.181432042422833
2026-06-20T20:35:30.826179+00:00,87.3862000007648,113.74049998994451,13.74049998994451,6.4,82.5,False,0.21507658743941976,5.181976422928463
2026-06-20T20:35:30.913913+00:00,54.093999991891906,87.61130001221318,12.388699987786822,10.9,82.5,False,0.15993727656279924,5.171859333839315
2026-06-20T20:35:31.017163+00:00,84.18639999581501,103.36280000046827,3.362800000468269,9.4,82.5,False,0.1804102271241752,5.178516125298799
2026-06-20T20:35:31.127852+00:00,78.75919999787584,110.68230000091717,10.682300000917166,10.4,82.5,False,0.1918495248418281,5.168815644933742
2026-06-20T20:35:31.222243+00:00,89.32569999888074,94.2528999876231,5.7471000123769045,9.9,82.5,False,0.1746724455898155,5.17485571548219
2026-06-20T20:35:31.317301+00:00,91.38800000073388,95.17590000177734,4.824099998222664,6.6,82.5,False,0.09190078003904163,5.166201616840728
2026-06-20T20:35:31.426823+00:00,88.60209998965729,109.55230001127347,9.552300011273474,8.4,82.5,False,0.09559327280840815,5.169246016920181
2026-06-20T20:35:31.515859+00:00,75.47189999604598,88.992099990719,11.007900009281002,11.2,82.5,False,0.15508611439725714,5.169983493014226
2026-06-20T20:35:31.621808+00:00,79.78869999351446,106.19340000266675,6.193400002666749,16.7,82.5,False,0.10640591814760511,5.164253036939672
2026-06-20T20:35:31.716269+00:00,70.0007999985246,94.13800000038464,5.861999999615364,8.1,82.5,False,0.1714277411569012,5.163868834865
2026-06-20T20:35:31.821734+00:00,98.45050000876654,105.67409999202937,5.674099992029369,6.6,82.5,False,0.2841676404630354,5.1582597754339705
2026-06-20T20:35:31.919980+00:00,67.8149999876041,98.77970001252834,1.2202999874716625,9.1,82.5,False,0.1698726329115776,5.1597191566097305
2026-06-20T20:35:32.012532+00:00,79.08699999097735,91.91489999648184,8.085100003518164,16.1,82.5,False,0.11632776320647605,5.163603489944284
2026-06-20T20:35:32.112723+00:00,67.74499999301042,100.08340000058524,0.0834000005852431,5.7,82.6,False,0.10260980417317495,5.160223506891609
2026-06-20T20:35:32.210579+00:00,79.29360000707675,97.83679999236483,2.1632000076351687,15.6,82.5,False,0.24394060583372654,5.1649350695288625
2026-06-20T20:35:32.324883+00:00,77.502000000095,114.32459999923594,14.324599999235943,10.3,82.5,False,0.05334539610770979,5.156624257579355
2026-06-20T20:35:32.414132+00:00,67.02849999419414,89.21460001147352,10.785399988526478,14.1,82.5,False,0.11647472123014771,5.1543106627797615
2026-06-20T20:35:32.512620+00:00,71.53659999312367,98.62869999778923,1.3713000022107735,12.2,82.5,False,0.1545637659155133,5.155140636686919
2026-06-20T20:35:32.612526+00:00,65.270099992631,99.88619999785442,0.11380000214558095,6.5,82.5,False,0.059270092856823525,5.151706803343496
2026-06-20T20:35:32.714105+00:00,57.55489999137353,101.49830000591464,1.4983000059146434,9.7,82.5,False,0.13988191534700253,5.150757408334828
2026-06-20T20:35:32.812582+00:00,87.30100000684615,98.47879999142606,1.5212000085739419,11.1,82.5,False,0.11037595147261882,5.155988684254533
2026-06-20T20:35:32.920909+00:00,69.72179999866057,108.35560000850819,8.35560000850819,10.9,82.5,False,0.053779166219701996,5.1508448290411515
2026-06-20T20:35:33.021166+00:00,48.1005999899935,100.23949999595061,0.23949999595060945,12.1,82.5,False,0.1486185691126157,5.148981598679766
2026-06-20T20:35:33.116150+00:00,86.26409999851603,95.00390000175685,4.996099998243153,6.7,82.5,False,0.039300032973378744,5.147998134733874
2026-06-20T20:35:33.226584+00:00,64.42629999946803,110.47319999488536,10.473199994885363,6.7,82.5,False,0.032676558617653284,5.145871560391933
2026-06-20T20:35:33.320755+00:00,74.91920000757091,94.18539999751374,5.814600002486259,10.7,82.5,False,0.10085695910375359,5.144206987370126
2026-06-20T20:35:33.414434+00:00,69.59959999949206,93.57690000615548,6.423099993844517,7.6,82.5,False,0.11071955060314927,5.144339942399818
2026-06-20T20:35:33.523742+00:00,86.40709999599494,109.48240000288934,9.482400002889335,10.7,82.5,False,0.0916960127983232,5.143718171334886
2026-06-20T20:35:33.618264+00:00,85.2113000000827,94.35369999846444,5.646300001535565,12.9,82.5,False,0.07296158802657844,5.144027432606685
2026-06-20T20:35:33.727907+00:00,114.61350000172388,109.71169998811092,9.711699988110922,10.8,82.5,True,0.08687932457520253,5.140607646786919
2026-06-20T20:35:33.842070+00:00,80.00829999218695,114.92640001233667,14.926400012336671,9.2,82.5,False,0.07948533527690858,5.141025874560085
2026-06-20T20:35:33.923228+00:00,26.80970000801608,80.2924999879906,19.707500012009405,16.0,82.5,False,0.1861727736577289,5.140676780157021
2026-06-20T20:35:34.024527+00:00,30.399300012504682,101.50900000007823,1.509000000078231,10.8,82.5,False,0.2306683347226152,5.140391800734575
2026-06-20T20:35:34.118561+00:00,31.215399998473004,94.09570001298562,5.904299987014383,11.9,82.5,False,0.30406328377959646,5.142448102451373
2026-06-20T20:35:34.227823+00:00,32.095100003061816,109.08229999768082,9.08229999768082,8.0,82.5,False,0.21998731027343907,5.140169500555495
2026-06-20T20:35:34.322004+00:00,31.49529999063816,94.15900000021793,5.8409999997820705,20.9,82.5,False,0.2528095128056378,5.139404620496607
2026-06-20T20:35:34.414930+00:00,30.44269999372773,92.962599999737,7.0374000002630055,9.0,82.5,False,0.14637217039136252,5.139840591062435
2026-06-20T20:35:34.524878+00:00,29.782400000840425,109.9909999902593,9.990999990259297,16.1,82.5,False,0.21542586144977718,5.139140949241798
2026-06-20T20:35:34.618647+00:00,30.84099999978207,93.69480000168551,6.305199998314492,14.1,82.5,False,0.12572053779784922,5.142697187485198
2026-06-20T20:35:34.726690+00:00,30.765899995458312,108.07120001118165,8.071200011181645,10.8,82.5,False,0.16594569947884152,5.141601035114889
2026-06-20T20:35:34.822760+00:00,30.180800007656217,96.04989999206737,3.950100007932633,6.6,82.5,False,0.29599193150205416,5.139405730676271
2026-06-20T20:35:34.916768+00:00,29.80829999432899,94.12650000012945,5.873499999870546,3.5,82.5,False,0.11982352782541923,5.141501003088752
2026-06-20T20:35:35.025252+00:00,32.49409999989439,108.41919999802485,8.419199998024851,13.0,82.5,False,0.08950096337753363,5.144505266765404
2026-06-20T20:35:35.121934+00:00,33.41499999805819,96.67140000965446,3.3285999903455377,2.8,82.5,False,0.26661698438217635,5.14644521217219
2026-06-20T20:35:35.215007+00:00,32.673800000338815,93.0678999866359,6.932100013364106,3.3,82.5,False,0.2447421111233404,5.147397096902912
2026-06-20T20:35:35.325645+00:00,29.216400012956,110.54080000030808,10.540800000308082,7.0,82.5,False,0.12092160202657026,5.148584143128705
2026-06-20T20:35:35.418852+00:00,30.35950000048615,93.29640000942163,6.703599990578368,9.5,82.5,False,0.10964215591093958,5.147321287783979
2026-06-20T20:35:35.514656+00:00,82.48199999798089,95.85109999170527,4.148900008294731,7.3,82.5,False,0.041566615329939355,5.143980031165568
2026-06-20T20:35:35.623470+00:00,68.58580000698566,108.69140000431798,8.691400004317984,18.6,82.5,False,0.1685966868319702,5.143958975956527
2026-06-20T20:35:35.716244+00:00,68.61900001240429,92.80319999379572,7.196800006204285,16.9,82.5,False,0.16782821181062313,5.142513262944053
2026-06-20T20:35:35.825818+00:00,68.30369999806862,109.554400012712,9.554400012711994,11.0,82.5,False,0.07075793312338989,5.140340802673424
2026-06-20T20:35:35.920953+00:00,80.25940001243725,95.20849998807535,4.791500011924654,12.6,82.5,False,0.04537449259411022,5.139530930183206
2026-06-20T20:35:36.015612+00:00,69.89270000485703,94.72910000476986,5.270899995230138,11.3,82.5,False,0.23483268645241642,5.135010608497562
2026-06-20T20:35:36.124735+00:00,83.40380000299774,109.03520000283606,9.035200002836064,3.5,82.5,False,0.3327324070834325,5.1294338042145755
2026-06-20T20:35:36.218185+00:00,79.30349999514874,93.54349999921396,6.456500000786036,13.1,82.5,False,0.09295766615109391,5.133906449294107
2026-06-20T20:35:36.315074+00:00,83.10500001243781,96.89099999377504,3.10900000622496,8.0,82.5,False,0.21382798053846236,5.130917619855906
2026-06-20T20:35:36.424018+00:00,81.50120000937022,108.82290000154171,8.822900001541711,7.9,82.5,False,0.22598231991167897,5.131439849631054
2026-06-20T20:35:36.518229+00:00,80.08799998788163,94.15450000960846,5.845499990391545,11.0,82.5,False,0.17582194143331145,5.131920651031936
2026-06-20T20:35:36.612024+00:00,78.05850000295322,93.80509999755304,6.194900002446957,6.2,82.5,False,0.2338424032354843,5.133726417033613
2026-06-20T20:35:36.726593+00:00,89.38489999854937,114.65679999673739,14.65679999673739,9.8,82.5,False,0.20884305126916924,5.134891567686166
2026-06-20T20:35:36.815906+00:00,85.5299999966519,89.64489999925718,10.355100000742823,9.4,82.5,False,0.13308305103061183,5.13358149394399
2026-06-20T20:35:36.912971+00:00,74.03429999249056,96.63590000127442,3.364099998725578,10.9,82.5,False,0.04063369690039722,5.133422793254808
2026-06-20T20:35:37.021946+00:00,70.68559998879209,108.98560000350699,8.985600003506988,18.4,82.5,False,0.04288327919928944,5.133479552543226
2026-06-20T20:35:37.116105+00:00,72.7033000002848,94.20479999971576,5.79520000028424,4.5,82.5,False,0.09592340481213822,5.136903622688524
2026-06-20T20:35:37.223915+00:00,72.68719999410678,107.8440999990562,7.844099999056198,9.7,82.5,False,0.07267592950656884,5.140321656597196
2026-06-20T20:35:37.316980+00:00,67.41870001133066,93.03419999196194,6.965800008038059,15.9,82.5,False,0.15008664485759524,5.136793744086377
2026-06-20T20:35:37.417919+00:00,129.5018000091659,101.021700000274,1.021700000273995,19.1,82.8,True,0.1179655145019054,5.142201890771491
2026-06-20T20:35:37.547362+00:00,143.16560000588652,129.8945000016829,29.8945000016829,8.6,82.8,True,0.057802822070280736,5.141999989695084
2026-06-20T20:35:37.690922+00:00,134.59050000528805,143.4919000021182,43.4919000021182,14.4,82.8,True,0.05765041325974787,5.136839146422993
2026-06-20T20:35:37.826794+00:00,135.97439999284688,135.4124000063166,35.4124000063166,7.8,82.9,True,0.30014455481539837,5.132538154053581
2026-06-20T20:35:37.962858+00:00,134.59049999073613,136.32489999872632,36.32489999872632,8.6,82.9,True,0.09576349981493512,5.1366737584185715
2026-06-20T20:35:38.098051+00:00,134.61020000977442,134.9500999931479,34.95009999314789,10.5,82.9,True,0.04361225754831283,5.132958496292949
2026-06-20T20:35:38.232621+00:00,142.30089999909978,134.9495000031311,34.94950000313111,9.7,82.8,True,0.07459584807637937,5.134983035758502
2026-06-20T20:35:38.374921+00:00,127.04380000650417,142.66749999660533,42.66749999660533,14.0,82.8,True,0.1435359388751036,5.140543242746219
2026-06-20T20:35:38.503066+00:00,133.75980001001153,127.38289999833796,27.38289999833796,8.5,82.8,True,0.1436364844839328,5.143530992001775
2026-06-20T20:35:38.637162+00:00,140.56499999423977,134.09990000945982,34.099900009459816,5.9,82.8,True,0.15603838386354105,5.1436377117379815
2026-06-20T20:35:38.777799+00:00,137.15580001007766,140.90059998852666,40.900599988526665,10.1,82.9,True,0.22640509764074165,5.140490682207054
2026-06-20T20:35:38.914622+00:00,137.30170000053477,137.4810000124853,37.48100001248531,12.7,82.9,True,0.32713167148143735,5.138133208174372
2026-06-20T20:35:39.053172+00:00,137.23519998893607,137.60170000023209,37.601700000232086,14.8,82.9,True,0.1686907297613785,5.141694364364209
2026-06-20T20:35:39.190791+00:00,135.7791000045836,137.62979999592062,37.62979999592062,7.3,82.9,True,0.06718945634432906,5.144884689999257
2026-06-20T20:35:39.326118+00:00,127.75310000870377,136.12579999607988,36.12579999607988,16.7,82.8,True,0.12955088562529027,5.1421667084883405
2026-06-20T20:35:39.455056+00:00,134.25180000194814,128.07839999732096,28.078399997320957,10.3,82.8,True,0.11474794370542458,5.140969383899171
2026-06-20T20:35:39.589464+00:00,138.3373999997275,134.6460000058869,34.64600000588689,10.9,82.8,True,0.13068487880203544,5.136265260672591
2026-06-20T20:35:39.727498+00:00,148.01800000714138,138.6863999941852,38.686399994185194,9.6,82.8,True,0.1965242905655032,5.135527946656302
2026-06-20T20:35:39.876338+00:00,140.55130000633653,148.78210000460967,48.782100004609674,13.4,82.8,True,0.10623229633760735,5.136518828871992
2026-06-20T20:35:40.017795+00:00,139.62489999539685,140.89470000180881,40.894700001808815,7.5,82.8,True,0.11847562736927608,5.136404647318561
2026-06-20T20:35:40.157784+00:00,137.82470001024194,139.96109999425244,39.961099994252436,6.5,82.8,True,0.038905642333394275,5.135790402136729
2026-06-20T20:35:40.296501+00:00,133.2610000099521,138.47900000109803,38.47900000109803,18.0,82.8,True,0.1631093815254889,5.133219978949055
2026-06-20T20:35:40.429166+00:00,132.8604999871459,133.63360000948887,33.63360000948887,6.4,82.8,True,0.23850485130813867,5.135263730187823
2026-06-20T20:35:40.562738+00:00,135.7888000056846,133.1855999887921,33.18559998879209,9.9,82.8,True,0.17471199164042775,5.132534852504083
2026-06-20T20:35:40.698961+00:00,134.76650000666268,136.10350000089966,36.10350000089966,12.0,82.8,True,0.17957711362590972,5.1350045197906535
2026-06-20T20:35:40.834569+00:00,131.26199999533128,135.4066000058083,35.406600005808286,14.8,82.9,True,0.20553681339728821,5.134390903875211
2026-06-20T20:35:40.966074+00:00,134.14160000684205,131.61499999114312,31.614999991143122,16.2,82.9,True,0.2487283047541318,5.139365163956656
2026-06-20T20:35:41.101004+00:00,130.83829999959562,134.88020001386758,34.88020001386758,7.4,82.9,True,0.3216101275735447,5.139026017525093
2026-06-20T20:35:41.232514+00:00,142.1515999973053,131.23719999566674,31.237199995666742,6.6,82.9,True,0.2830025425645699,5.1364381862084745
2026-06-20T20:35:41.374886+00:00,138.0935000051977,142.5396999984514,42.5396999984514,8.7,82.8,True,0.24104823327153707,5.13597769815033
2026-06-20T20:35:41.512711+00:00,135.7471999945119,138.47160000295844,38.47160000295844,7.5,82.8,True,0.24570236264415743,5.136933304318813
2026-06-20T20:35:41.649335+00:00,134.58179999724962,136.0997000010684,36.09970000106841,11.4,82.8,True,0.25867361233220015,5.1384797152772785
2026-06-20T20:35:41.784027+00:00,141.5740999946138,134.91090000024997,34.91090000024997,12.3,82.8,True,0.2813693461098091,5.139580982656402
2026-06-20T20:35:41.926226+00:00,133.6388000054285,141.9158999924548,41.9158999924548,14.7,82.8,True,0.29075338427826297,5.141303879420133
2026-06-20T20:35:42.059613+00:00,132.30359999579377,133.973000003607,33.97300000360701,8.1,82.8,True,0.2910523780101962,5.144488081816574
2026-06-20T20:35:42.192854+00:00,133.67389999621082,132.6310000004014,32.6310000004014,5.2,82.8,True,0.2562385451507299,5.145492769794598
2026-06-20T20:35:42.327164+00:00,147.3038000112865,134.0308999933768,34.030899993376806,7.4,82.8,True,0.2772573946746136,5.140285266759535
2026-06-20T20:35:42.474801+00:00,132.69660000514705,147.6464000006672,47.6464000006672,16.8,82.8,True,0.29430107760448787,5.1409314572269125
2026-06-20T20:35:42.607751+00:00,140.38260000234004,133.02350000594743,33.023500005947426,10.3,82.8,True,0.25668792014714825,5.135952377640399
2026-06-20T20:35:42.748296+00:00,139.39290000416804,140.76949999434873,40.769499994348735,13.1,82.7,True,0.2873470637374506,5.133254949902857
2026-06-20T20:35:42.888349+00:00,137.77139999729116,139.83590000134427,39.83590000134427,30.6,82.8,True,0.205503068928176,5.13359220245928
2026-06-20T20:35:43.025820+00:00,135.66879999416415,138.1186000071466,38.1186000071466,5.1,82.8,True,0.1729160961892086,5.132229306297872
2026-06-20T20:35:43.161524+00:00,136.05939999979455,135.9863999969093,35.98639999690931,13.0,82.8,True,0.27253994888189387,5.12842164208843
